heliostat_id,x (m),y (m)
73,-179.7876286703263,8.74119998060073
74,-178.84476648557597,20.360488715151224
75,-177.15176719723337,31.894378484260148
76,-174.71573183267265,43.29449214592571
77,-171.54687797079492,54.5130136616312
78,-167.6584968859516,65.5028886534278
79,-163.0668977997204,76.21802176634829
80,-157.79133947436256,86.61347000834496
81,-151.85394943488086,96.64563125681701
82,-145.27963115848962,106.27242714106615
83,-138.09595962077745,115.45347953360525
84,-130.33306563667583,124.15027991005881
85,-122.02350948135063,132.32635086729601
86,-113.20214432109194,139.94739912233695
87,-103.90597002702343,146.98145935029802
88,-94.17397798478333,153.3990282580745
89,-84.04698755110337,159.17318833140422
90,-73.56747484324002,164.27972073627726
91,-62.77939457937872,168.6972069011419
92,-51.727995717268975,172.40711835383772
93,-40.459631664371344,175.3938944364467
94,-29.02156585555666,177.64500757210035
95,-17.461773513836544,179.15101580999053
96,-5.828740425604107,179.90560242819268
97,0.0,191.622
98,11.5698484330533,191.27239605138055
99,23.09747974388552,190.2248598724173
100,34.54083085597625,188.48321380902556
101,45.8581462221104,186.05381293881496
102,57.0081301858417,182.94552188210054
103,67.95009766486477,179.16968245586457
104,78.64412260646817,174.7400722886963
105,89.05118367337103,169.6728545477194
106,99.13330662835095,163.986518960948
107,108.85370289811753,157.70181435027425
108,118.17690381082669,150.84167292126742
109,127.06889001741767,143.43112658604275
110,135.49721562452862,135.49721562452862
111,143.43112658604275,127.06889001741767
112,150.84167292126742,118.17690381082667
113,157.70181435027425,108.85370289811755
114,163.986518960948,99.13330662835095
115,169.6728545477194,89.05118367337104
116,174.74007228869633,78.64412260646816
117,179.16968245586457,67.95009766486478
118,182.94552188210054,57.00813018584171
119,186.05381293881496,45.85814622211037
120,188.48321380902556,34.540830855976274
121,190.2248598724173,23.097479743885508
122,191.27239605138055,11.569848433053258
123,191.622,1.1733463447310707e-14
124,191.27239605138055,-11.56984843305332
125,190.2248598724173,-23.097479743885525
126,188.48321380902556,-34.540830855976246
127,186.05381293881496,-45.85814622211043
128,182.94552188210056,-57.00813018584169
129,179.16968245586457,-67.95009766486477
130,174.74007228869627,-78.6441226064682
131,169.6728545477194,-89.05118367337101
132,163.986518960948,-99.13330662835098
133,157.70181435027425,-108.85370289811753
134,150.84167292126736,-118.17690381082676
135,143.43112658604272,-127.06889001741769
136,135.49721562452862,-135.49721562452862
137,127.06889001741771,-143.4311265860427
138,118.17690381082664,-150.84167292126745
139,108.85370289811755,-157.70181435027422
140,99.133306628351,-163.98651896094796
141,89.05118367337096,-169.67285454771942
142,78.64412260646816,-174.7400722886963
143,67.95009766486481,-179.16968245586457
144,57.008130185841644,-182.94552188210056
145,45.858146222110385,-186.05381293881496
146,34.54083085597628,-188.48321380902556
147,23.097479743885437,-190.22485987241734
148,11.56984843305327,-191.27239605138055
149,2.3466926894621415e-14,-191.622
150,-11.569848433053393,-191.27239605138055
151,-23.097479743885557,-190.2248598724173
152,-34.54083085597623,-188.48321380902556
153,-45.85814622211042,-186.05381293881496
154,-57.008130185841765,-182.94552188210054
155,-67.95009766486477,-179.16968245586457
156,-78.64412260646812,-174.74007228869633
157,-89.05118367337109,-169.67285454771937
158,-99.13330662835095,-163.986518960948
159,-108.8537028981175,-157.70181435027428
160,-118.17690381082676,-150.8416729212674
161,-127.06889001741769,-143.43112658604272
162,-135.49721562452862,-135.49721562452865
163,-143.4311265860428,-127.0688900174176
164,-150.84167292126745,-118.17690381082667
165,-157.70181435027422,-108.85370289811758
166,-163.98651896094805,-99.13330662835087
167,-169.67285454771942,-89.05118367337099
168,-174.7400722886963,-78.64412260646817
169,-179.16968245586457,-67.95009766486481
170,-182.94552188210056,-57.00813018584166
171,-186.05381293881499,-45.85814622211023
172,-188.48321380902559,-34.54083085597613
173,-190.22485987241734,-23.097479743885447
174,-191.27239605138055,-11.56984843305328
175,-191.622,-3.520039034193212e-14
176,-191.27239605138055,11.56984843305321
177,-190.22485987241734,23.097479743885376
178,-188.48321380902553,34.540830855976395
179,-186.05381293881493,45.85814622211049
180,-182.94552188210054,57.00813018584175
181,-179.16968245586457,67.95009766486476
182,-174.74007228869633,78.64412260646812
183,-169.67285454771945,89.05118367337091
184,-163.9865189609479,99.13330662835111
185,-157.70181435027416,108.85370289811763
186,-150.8416729212674,118.17690381082673
187,-143.43112658604275,127.06889001741767
188,-135.49721562452865,135.4972156245286
189,-127.06889001741773,143.43112658604267
190,-118.17690381082653,150.84167292126753
191,-108.85370289811742,157.7018143502743
192,-99.13330662835087,163.98651896094802
193,-89.051183673371,169.67285454771942
194,-78.64412260646819,174.7400722886963
195,-67.95009766486483,179.16968245586457
196,-57.00813018584183,182.9455218821005
197,-45.858146222110236,186.05381293881499
198,-34.54083085597614,188.48321380902559
199,-23.097479743885458,190.22485987241734
200,-11.569848433053293,191.27239605138055
201,5.8204399086302185,203.74197866242497
202,17.44233466070036,203.07741467626116
203,29.007336142536175,201.75045437352532
204,40.47772172311574,199.76542602291323
205,51.8160773888209,197.1288043743119
206,62.985419780173096,193.84918953951131
207,73.94931682386496,189.9372789404272
208,84.67200656661082,185.40583241633425
209,95.11851382320528,180.26963060392262
210,105.25476425830759,174.54542672593317
211,115.0476955298411,168.25189194562714
212,124.46536513148115,161.40955446533235
213,133.4770545824711,154.04073256771417
214,142.05336962492206,146.16946181817622
215,150.16633610177203,137.82141666584204
216,157.78949120267205,129.0238266988384
217,164.89796978017313,119.80538782703857
218,171.46858545466878,110.19616868196896
219,177.4799062435463,100.22751253918267
220,182.912324467859,89.9319350830097
221,187.74812070849964,79.34301834715293
222,191.97152160326252,68.49530117707434
223,195.5687512962723,57.424166571460084
224,198.52807637196287,46.16572627023314
225,200.83984412703964,34.75670296556379
226,202.4965140555918,23.234310520080395
227,203.492682444655,11.636132582984759
228,203.82510000000005,-3.2777575988260545e-14
229,203.492682444655,-11.636132582984779
230,202.4965140555918,-23.23431052008046
231,200.83984412703964,-34.75670296556386
232,198.52807637196284,-46.16572627023324
233,195.5687512962723,-57.42416657146014
234,191.9715216032625,-68.4953011770744
235,187.74812070849964,-79.34301834715299
236,182.912324467859,-89.93193508300969
237,177.4799062435463,-100.2275125391827
238,171.46858545466878,-110.19616868196894
239,164.89796978017307,-119.80538782703863
240,157.78949120267202,-129.02382669883843
241,150.1663361017721,-137.821416665842
