heliostat_id,x (m),y (m)
0,-48.127391565302624,35.82951550216717
1,-38.56725658119235,45.96266658713868
2,-26.92795081202773,53.61795841940474
3,-13.836952244546412,58.38269223478943
4,0.0,60.0
5,13.836952244546412,58.38269223478943
6,26.927950812027728,53.61795841940474
7,38.56725658119236,45.96266658713868
8,48.127391565302624,35.82951550216717
9,-64.32007389925683,37.13521198003256
10,-56.129841294929506,48.63678434491571
11,-45.910929981328394,58.38049660166804
12,-34.03267803844076,66.01418560233584
13,-20.924396439966127,71.26194993705228
14,-7.059852636167962,73.9341217298441
15,7.059852636167952,73.9341217298441
16,20.924396439966117,71.26194993705228
17,34.03267803844074,66.01418560233584
18,45.91092998132838,58.38049660166805
19,56.1298412949295,48.63678434491573
20,-73.45490574474086,50.70226058774158
21,-64.37046944412604,61.82867514526614
22,-53.618871797159834,71.35375949363672
23,-41.47857353534436,79.03081895152704
24,-28.26400200665543,84.66102171155148
25,-14.317407672391123,88.09854847963484
26,-1.1068711194907454e-14,89.25436911813345
27,14.317407672391102,88.09854847963484
28,28.26400200665541,84.6610217115515
29,41.47857353534433,79.03081895152705
30,53.61887179715981,71.35375949363673
31,64.37046944412602,61.82867514526616
32,73.45490574474084,50.702260587741584
33,-90.89095569446641,52.47591773710255
34,-82.70317496443704,64.61480186618485
35,-72.90567100719207,75.49603237518964
36,-61.689141092763755,84.90781848947537
37,-49.27190221732275,92.66697049807551
38,-35.89564181117962,98.62246533304723
39,-21.820713567869273,102.6583860617028
40,-7.321069955654145,104.6961780778507
41,7.321069955654145,104.6961780778507
42,21.820713567869273,102.6583860617028
43,35.89564181117962,98.62246533304723
44,49.27190221732275,92.66697049807551
45,61.689141092763755,84.90781848947537
46,72.90567100719207,75.49603237518964
47,82.70317496443704,64.61480186618485
48,-101.39715939879312,66.68996085805819
49,-92.96931618204579,78.01051891915856
50,-83.28422245130007,88.27611853766544
51,-72.47285248464212,97.34793508920926
52,-60.68141151413996,105.10328781748551
53,-48.0693585508927,111.43729888102686
54,-34.807249975454624,116.26431164609288
55,-21.074433055374964,119.51904904569864
56,-7.056620581071683,121.157496339964
57,7.056620581071698,121.157496339964
58,21.074433055374996,119.51904904569861
59,34.80724997545465,116.26431164609286
60,48.069358550892716,111.43729888102686
61,60.68141151413998,105.1032878174855
62,72.47285248464213,97.34793508920924
63,83.28422245130008,88.27611853766543
64,92.9693161820458,78.01051891915854
65,101.39715939879314,66.68996085805817
66,-119.93354742411408,69.24366589017903
67,-112.0386049159514,81.40081124982918
68,-102.91614400674416,92.66611228721135
69,-92.66611228721135,102.91614400674416
70,-81.40081124982918,112.0386049159514
71,-69.243665890179,119.9335474241141
72,-56.32787243686741,126.51447288898989
73,-42.79493902577237,131.7092793140384
74,-28.793135307294257,135.46105131298373
75,-14.475867973038493,137.72868368669657
76,0.0,138.48733178035803
77,14.475867973038493,137.72868368669657
78,28.793135307294257,135.46105131298373
79,42.79493902577237,131.7092793140384
80,56.32787243686741,126.51447288898989
81,69.243665890179,119.9335474241141
82,81.40081124982918,112.0386049159514
83,92.66611228721135,102.91614400674416
84,102.91614400674416,92.66611228721135
85,112.0386049159514,81.40081124982918
86,-131.68389176838502,84.24352419554269
87,-123.4776313955941,95.86914657535303
88,-114.24819648139224,106.7003670139045
89,-104.07206503016843,116.647434607492
90,-93.0335596719672,125.62792482133598
91,-81.2241489386197,133.56742248523645
92,-68.74168932668208,140.4001384211093
93,-55.68961442768645,146.0694545928352
94,-42.176077844826395,150.52839326113818
95,-28.31305699813931,153.7400062559282
96,-14.215425244338187,155.67768114047485
97,0.0,156.3253617304394
98,14.215425244338205,155.67768114047485
99,28.31305699813931,153.7400062559282
100,42.176077844826395,150.52839326113818
101,55.68961442768645,146.0694545928352
102,68.74168932668208,140.4001384211093
103,81.22414893861972,133.56742248523645
104,93.03355967196723,125.62792482133597
105,104.07206503016843,116.64743460749199
106,114.24819648139226,106.70036701390448
107,123.4776313955941,95.86914657535303
108,131.68389176838502,84.24352419554269
109,-151.44784908819986,87.43845643926203
110,-143.92087781631585,99.34140922346515
111,-135.46052442480718,110.60009484841818
112,-126.12165755192257,121.14149641753009
113,-115.9648433329508,130.89724889655648
114,-105.0559526055923,139.80408248708056
115,-93.46573371229982,147.8042329554345
116,-81.26935367012945,154.8458162559205
117,-68.54591068379078,160.8831650187572
118,-55.37792116343711,165.8771247204961
119,-41.85078457408136,169.79530761613148
120,-28.052229587294992,172.61230278605453
121,-14.071745127108654,174.30984093561835
122,-2.168702846072903e-14,174.87691287852402
123,14.071745127108631,174.30984093561838
124,28.052229587294978,172.61230278605453
125,41.85078457408132,169.79530761613148
126,55.37792116343707,165.87712472049614
127,68.54591068379074,160.8831650187572
128,81.26935367012939,154.84581625592054
129,93.46573371229981,147.8042329554345
130,105.05595260559228,139.80408248708056
131,115.96484333295078,130.8972488965565
132,126.12165755192255,121.14149641753012
133,135.46052442480715,110.60009484841821
134,143.92087781631582,99.34140922346516
135,-164.3847169758989,103.28976353786007
136,-156.20621027121607,115.28542969368705
137,-147.15413507557815,126.63637296255736
138,-137.2791142653416,137.2791142653416
139,-126.63637296255733,147.15413507557818
140,-115.28542969368706,156.20621027121607
141,-103.28976353786004,164.38471697589893
142,-90.71645912611348,171.6439176626239
143,-77.63583147692329,177.9432159365459
144,-64.12103276609874,183.2473835664846
145,-50.24764323014175,187.52675749548337
146,-36.09324849090642,190.7574057286561
147,-21.737005665329793,192.92126117061036
148,-7.25920068672499,194.00622266397355
149,7.259200686725013,194.00622266397355
150,21.737005665329793,192.92126117061036
151,36.09324849090642,190.7574057286561
152,50.247643230141776,187.52675749548334
153,64.12103276609874,183.2473835664846
154,77.63583147692331,177.9432159365459
155,90.71645912611348,171.6439176626239
156,103.2897635378601,164.3847169758989
157,115.28542969368705,156.20621027121607
158,126.63637296255736,147.15413507557815
159,137.2791142653416,137.27911426534158
160,147.15413507557815,126.63637296255736
161,156.20621027121607,115.28542969368702
162,164.3847169758989,103.28976353786007
163,-185.43386068672373,107.06028938435155
