# fixed mirror figure, mode=medial, layout=axicon
# generated 2026-08-14 by scripts/run_axicon_medial_buie.py: R = 4 FtFs/(Ft+Fs), the medial-power sphere; analytic, sun-independent
# spherical (R = 2 Ft) is the reference this competes against; see fixed_shapes_axicon_spherical.csv
heliostat,x_mm,y_mm,c3,c4,c5
311,60639.1395245101,30391.925682773897,0.0,-8.671677668803513e-07,0.0
312,57715.8062115702,35632.2901639612,0.0,-8.671677668803516e-07,0.0
313,54340.7684610426,40593.783662571,0.0,-8.671677668803513e-07,0.0
314,50540.4405193704,45237.575764935005,0.0,-8.671677668803516e-07,0.0
315,46344.565105372196,49527.3225015664,0.0,-8.671677668803519e-07,0.0
316,41785.9806331408,53429.450787997295,0.0,-8.671677668803522e-07,0.0
317,36900.3642069287,56913.4211796855,0.0,-8.671677668803511e-07,0.0
318,31725.9523994344,59951.966884574096,0.0,-8.671677668803519e-07,0.0
319,26303.2419987785,62521.3071627101,0.0,-8.671677668803516e-07,0.0
320,20674.6730662286,64601.333442776704,0.0,-8.671677668803513e-07,0.0
321,14884.2967851777,66175.7666989284,0.0,-8.671677668803516e-07,0.0
322,8977.430700907411,67232.2848562405,0.0,-8.671677668803511e-07,0.0
323,3000.30404935205,67762.6192276516,0.0,-8.671677668803513e-07,0.0
324,-3000.3040493520602,67762.6192276516,0.0,-8.671677668803513e-07,0.0
325,-8977.43070090742,67232.2848562405,0.0,-8.671677668803511e-07,0.0
326,-14884.2967851777,66175.7666989284,0.0,-8.671677668803516e-07,0.0
327,-20674.6730662286,64601.333442776704,0.0,-8.671677668803513e-07,0.0
328,-26303.2419987785,62521.3071627101,0.0,-8.671677668803516e-07,0.0
329,-31725.9523994344,59951.966884574096,0.0,-8.671677668803519e-07,0.0
330,-36900.3642069287,56913.4211796854,0.0,-8.671677668803519e-07,0.0
331,-41785.9806331408,53429.450787997295,0.0,-8.671677668803522e-07,0.0
332,-46344.565105372196,49527.3225015664,0.0,-8.671677668803519e-07,0.0
333,-50540.4405193704,45237.575764935005,0.0,-8.671677668803516e-07,0.0
334,-54340.7684610426,40593.783662571,0.0,-8.671677668803513e-07,0.0
335,-57715.8062115702,35632.2901639612,0.0,-8.671677668803516e-07,0.0
336,-60639.1395245101,30391.925682773897,0.0,-8.671677668803513e-07,0.0
337,-63087.889353086604,24913.703176223098,0.0,-8.671677668803519e-07,0.0
338,-65042.890909753594,19240.4971630712,0.0,-8.671677668803513e-07,0.0
